Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
json-schema,org.everit.json.schema,EmptySchemaTest,json,3,1,3
json-schema,org.everit.json.schema,EmptySchemaTest,testOnlySchemaDescription,5,1,0
json-schema,org.everit.json.schema,EmptySchemaTest,testOnlyTitle,5,1,0
json-schema,org.everit.json.schema,EmptySchemaTest,testOnlyId,5,1,0
json-schema,org.everit.json.schema,EmptySchemaTest,testAllGenericProps,4,1,0
json-schema,org.everit.json.schema,EmptySchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,before,5,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,failure,3,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,subject,3,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,success,9,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,objectInArrayMatches,9,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,asSet,3,1,1
json-schema,org.everit.json.schema,EnumSchemaTest,toStringTest,9,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,EnumSchemaTest,nullSuccess,3,1,0
json-schema,org.everit.json.schema,FalseSchemaTest,alwaysFails,3,1,0
json-schema,org.everit.json.schema,FalseSchemaTest,toStringTest,3,1,0
json-schema,org.everit.json.schema,FormatValidatorTest,check,3,1,1
json-schema,org.everit.json.schema,FormatValidatorTest,nullFormat,6,1,0
json-schema,org.everit.json.schema,InternalValidationExceptionTest,stackTraceShouldBeEmpty,8,1,0
json-schema,org.everit.json.schema,JSONMatcher,sameJsonAs,3,1,1
json-schema,org.everit.json.schema,JSONMatcher,JSONMatcher,3,1,1
json-schema,org.everit.json.schema,JSONMatcher,matchesSafely,3,1,1
json-schema,org.everit.json.schema,JSONMatcher,describeTo,3,1,1
json-schema,org.everit.json.schema,JSONMatcher,describeMismatchSafely,3,1,2
json-schema,org.everit.json.schema,JSONPointerTest,query,3,1,1
json-schema,org.everit.json.schema,JSONPointerTest,emptyPointer,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,nullPointer,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,objectPropertyQuery,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,arrayIndexQuery,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,stringPropOfArrayFailure,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryByEmptyKey,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryByEmptyKeySubObject,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryByEmptyKeySubObjectSubOject,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryByEmptyKeySubObjectValue,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,slashEscaping,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,tildeEscaping,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,backslashEscaping,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,quotationEscaping,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,whitespaceKey,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,uriFragmentNotation,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,uriFragmentNotationRoot,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,uriFragmentPercentHandling,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,syntaxError,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,arrayIndexFailure,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,primitiveFailure,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,builderTest,4,1,0
json-schema,org.everit.json.schema,JSONPointerTest,nullToken,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,toStringEscaping,4,1,0
json-schema,org.everit.json.schema,JSONPointerTest,emptyPointerToString,3,1,0
json-schema,org.everit.json.schema,JSONPointerTest,toURIFragment,6,1,0
json-schema,org.everit.json.schema,JSONPointerTest,tokenListIsCopiedInConstructor,9,2,0
json-schema,org.everit.json.schema,JSONPointerTest,queryFromJSONObject,17,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryFromJSONObjectUsingPointer,17,1,0
json-schema,org.everit.json.schema,JSONPointerTest,optQueryFromJSONObjectUsingPointer,12,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryFromJSONArray,17,1,0
json-schema,org.everit.json.schema,JSONPointerTest,queryFromJSONArrayUsingPointer,17,1,0
json-schema,org.everit.json.schema,JSONPointerTest,optQueryFromJSONArrayUsingPointer,12,1,0
json-schema,org.everit.json.schema,NewJSONPointerTest,testEmptyPointer,6,1,0
json-schema,org.everit.json.schema,NewJSONPointerTest,testSimplePointer,6,1,0
json-schema,org.everit.json.schema,NewJSONPointerTest,testNestedObjectPointer,8,1,0
json-schema,org.everit.json.schema,NewJSONPointerTest,testArrayPointer,8,1,0
json-schema,org.everit.json.schema,NewJSONPointerTest,testInvalidPointer,6,1,0
json-schema,org.everit.json.schema,NotSchemaTest,failure,4,1,0
json-schema,org.everit.json.schema,NotSchemaTest,success,3,1,0
json-schema,org.everit.json.schema,NotSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,NotSchemaTest,toStringTest,5,1,0
json-schema,org.everit.json.schema,NotSchemaTest,issue345,5,1,0
json-schema,org.everit.json.schema,NullableValidationTest,testNullableFalse_JSONNull,3,1,0
json-schema,org.everit.json.schema,NullableValidationTest,testNullableFalse_nullReference,3,1,0
json-schema,org.everit.json.schema,NullSchemaTest,failure,3,1,0
json-schema,org.everit.json.schema,NullSchemaTest,success,4,1,0
json-schema,org.everit.json.schema,NullSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,NullSchemaTest,toStringTest,4,1,0
json-schema,org.everit.json.schema,NumberComparatorTest,equalCases,3,1,0
json-schema,org.everit.json.schema,NumberComparatorTest,notEqualCases,3,1,0
json-schema,org.everit.json.schema,NumberComparatorTest,numberComparationSuccess,5,1,3
json-schema,org.everit.json.schema,NumberComparatorTest,numberComparationFailure,6,1,3
json-schema,org.everit.json.schema,NumberSchemaTest,exclusiveMinimum,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,maximumFailure,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,exclusiveMaximum,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,minimumFailure,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,minimumFailureBigDecimal,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,minimumFailureLong,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,minimumFailureBigInt,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,exclusiveMinimumLimit,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,exclusiveMaximumLimit,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,exclusiveLimitsSuccess,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,multipleOfFailure,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,shouldListAllViolationsWhenThereIsMoreThanOne,10,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,notRequiresNumber,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,requiresIntegerFailure,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,requiresIntegerStringGivenFailure,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,requiresIntegerSuccess,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,smallMultipleOf,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,success,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,typeFailure,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,longNumber,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,toStringTest,5,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,toStringExclusiveLimits,7,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,toStringExclusiveKeywordClash,10,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,toStringNoExplicitType,6,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,toStringReqInteger,6,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,exclusiveMinimumDoubleBoundary,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,requiresNumber_nullable,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,requiresInteger_nullable,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,requiresInteger_nonNullable,4,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,accepts_bigInteger,6,1,0
json-schema,org.everit.json.schema,NumberSchemaTest,tryIntegerTypes,5,1,1
json-schema,org.everit.json.schema,ObjectComparatorTest,failingCases,3,1,0
json-schema,org.everit.json.schema,ObjectComparatorTest,array_Null_failure,4,1,3
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringToSchemaMap,3,1,1
json-schema,org.everit.json.schema,ObjectSchemaTest,additionalPropertiesOnEmptyObject,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,additionalPropertySchema,7,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,maxPropertiesFailure,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,minPropertiesFailure,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,multipleAdditionalProperties,11,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,multipleSchemaDepViolation,26,2,0
json-schema,org.everit.json.schema,ObjectSchemaTest,multipleViolations,17,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,multipleViolationsNested,42,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,noAdditionalProperties,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,noProperties,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,notRequireObject,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,patternPropertyOnEmptyObjct,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,patternPropertyTranslation,6,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,patternPropertyOverridesAdditionalPropSchema,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,patternPropertyViolation,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,patternPropsOverrideAdditionalProps,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,propertyDepViolation,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,propertySchemaViolation,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,requiredProperties,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,requireObject,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,schemaDepViolation,5,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,schemaForNoAdditionalProperties,6,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,testImmutability,13,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,typeFailure,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringTest,5,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringNoExplicitType,6,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringWithUnprocessedProps,6,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringWithDefault,6,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringNoAdditionalProperties,7,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringSchemaDependencies,5,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,schemaPointerIsPassedToValidationException,10,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,propertyNamesFailure,5,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,toStringWithPropertySchema,6,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,emptyObjectPropertyNamesSchema,4,1,0
json-schema,org.everit.json.schema,ObjectSchemaTest,requiresObject_stillNullable,3,1,0
json-schema,org.everit.json.schema,PointerBubblingTest,rectangleMultipleFailures,13,1,0
json-schema,org.everit.json.schema,PointerBubblingTest,rectangleSingleFailure,4,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,constructorMustRunOnlyOnce,4,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,setterShouldWorkOnlyOnce,8,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,validationShouldDelegateToReferredSchema,6,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,validateThrowsExc_IfNoReferredSchemaIsSet,7,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,definesPropertyThrowsExc_IfNoReferredSchemaIsSet,7,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,unprocessedPropertiesBeforeSettingRefSchema,5,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,unprocessedPropertiesAfterSettingRefSchema,5,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,unprocessedPropertiesAfterBuild,7,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,emptyUnprocessedProperties,5,1,0
json-schema,org.everit.json.schema,ReferenceSchemaTest,toStringTest,5,1,0
json-schema,org.everit.json.schema,ResourceLoader,ResourceLoader,3,1,1
json-schema,org.everit.json.schema,ResourceLoader,readObj,4,1,1
json-schema,org.everit.json.schema,ResourceLoader,getStream,8,2,1
json-schema,org.everit.json.schema,SchemaExceptionTest,testBuildMessageSingleExcType,4,1,0
json-schema,org.everit.json.schema,SchemaExceptionTest,nullJSONPointer,7,1,0
json-schema,org.everit.json.schema,SchemaExceptionTest,nullActual,5,1,0
json-schema,org.everit.json.schema,SchemaExceptionTest,twoExpected,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,uri,8,1,1
json-schema,org.everit.json.schema,SchemaLocationTest,addPointerSegment,6,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,toString_noURI,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,toString_noURI_noPointer,3,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,toString_uriWithTrailingHashmark,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,toString_uriAndPointer,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,toString_uri_noPointer,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,parseURI_null,6,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,parseURI_noHashmark,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,parseURI_emptyFragment,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,parseURI_singleSegmentPointer,5,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,parseURI_onlyPointer,5,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,parseURI_multiSegmentPointer,4,1,0
json-schema,org.everit.json.schema,SchemaLocationTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,StringSchemaTest,loadWithNullableSupport,3,1,1
json-schema,org.everit.json.schema,StringSchemaTest,formatFailure,4,1,0
json-schema,org.everit.json.schema,StringSchemaTest,formatSuccess,4,1,0
json-schema,org.everit.json.schema,StringSchemaTest,maxLength,4,1,0
json-schema,org.everit.json.schema,StringSchemaTest,minLength,4,1,0
json-schema,org.everit.json.schema,StringSchemaTest,multipleViolations,9,1,0
json-schema,org.everit.json.schema,StringSchemaTest,notRequiresString,3,1,0
json-schema,org.everit.json.schema,StringSchemaTest,patternFailure,4,1,0
json-schema,org.everit.json.schema,StringSchemaTest,patternSuccess,3,1,0
json-schema,org.everit.json.schema,StringSchemaTest,success,3,1,0
json-schema,org.everit.json.schema,StringSchemaTest,typeFailure,3,1,0
json-schema,org.everit.json.schema,StringSchemaTest,issue38Pattern,6,1,0
json-schema,org.everit.json.schema,StringSchemaTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema,StringSchemaTest,toStringTest,5,1,0
json-schema,org.everit.json.schema,StringSchemaTest,toStringWithNullableTrueTest,6,1,0
json-schema,org.everit.json.schema,StringSchemaTest,toStringWithNullableFalseTest,6,1,0
json-schema,org.everit.json.schema,StringSchemaTest,toStringNoFormat,6,1,0
json-schema,org.everit.json.schema,StringSchemaTest,toStringNoExplicitType,6,1,0
json-schema,org.everit.json.schema,StringSchemaTest,toString_ReadOnlyWriteOnly,6,1,0
json-schema,org.everit.json.schema,StringSchemaTest,requiresString_nullable,4,1,0
json-schema,org.everit.json.schema,StringSchemaTest,getConvertedPattern,5,1,0
json-schema,org.everit.json.schema,StringSchemaTest,getConvertedNullPattern,5,1,0
json-schema,org.everit.json.schema,StringSchemaTest,regexpFactoryIsUsedByLoader,5,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithEmptyString,4,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithBooleanTrueLiterals,13,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithBooleanFalseLiterals,13,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithNullLiteral,4,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithInteger,5,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithBigInteger,5,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithBigDecimal,5,1,0
json-schema,org.everit.json.schema,StringToValueConverterTest,testStringToValueWithNegativeZero,5,1,0
json-schema,org.everit.json.schema,TestSupport,subject,4,1,1
json-schema,org.everit.json.schema,TestSupport,expectedViolatedSchema,4,1,1
json-schema,org.everit.json.schema,TestSupport,expectedViolatedSchema,6,2,0
json-schema,org.everit.json.schema,TestSupport,expectedPointer,4,1,1
json-schema,org.everit.json.schema,TestSupport,expectedSchemaLocation,4,1,1
json-schema,org.everit.json.schema,TestSupport,expectedKeyword,4,1,1
json-schema,org.everit.json.schema,TestSupport,input,4,1,1
json-schema,org.everit.json.schema,TestSupport,expect,3,1,0
json-schema,org.everit.json.schema,TestSupport,expectedMessageFragment,4,1,1
json-schema,org.everit.json.schema,TestSupport,validator,4,1,1
json-schema,org.everit.json.schema,TestSupport,failureOf,3,1,1
json-schema,org.everit.json.schema,TestSupport,failureOf,3,1,1
json-schema,org.everit.json.schema,TestSupport,buildWithLocation,3,1,1
json-schema,org.everit.json.schema,TestSupport,v6Loader,3,1,0
json-schema,org.everit.json.schema,TestSupport,v7Loader,3,1,0
json-schema,org.everit.json.schema,TestSupport,loadAsV6,4,1,1
json-schema,org.everit.json.schema,TestSupport,loadAsV7,4,1,1
json-schema,org.everit.json.schema,TestSupport,countCauseByJsonPointer,3,1,2
json-schema,org.everit.json.schema,TestSupport,countMatchingMessage,3,1,2
json-schema,org.everit.json.schema,TestSupport,expectFailure,8,1,4
json-schema,org.everit.json.schema,TestSupport,expectFailure,3,1,2
json-schema,org.everit.json.schema,TestSupport,expectFailure,9,1,4
json-schema,org.everit.json.schema,TestSupport,expectFailure,3,1,3
json-schema,org.everit.json.schema,TestSupport,expectFailure,18,3,1
json-schema,org.everit.json.schema,TestSupport,verifyStacktraces,7,1,1
json-schema,org.everit.json.schema,TestSupport,assertEmptyCauseStackTraces,3,1,1
json-schema,org.everit.json.schema,TestSupport,asStream,3,1,1
json-schema,org.everit.json.schema,TestSupport,test,12,2,3
json-schema,org.everit.json.schema,Failure,subject,4,1,1
json-schema,org.everit.json.schema,Failure,expectedViolatedSchema,4,1,1
json-schema,org.everit.json.schema,Failure,expectedViolatedSchema,6,2,0
json-schema,org.everit.json.schema,Failure,expectedPointer,4,1,1
json-schema,org.everit.json.schema,Failure,expectedSchemaLocation,4,1,1
json-schema,org.everit.json.schema,Failure,expectedKeyword,4,1,1
json-schema,org.everit.json.schema,Failure,input,4,1,1
json-schema,org.everit.json.schema,Failure,expect,3,1,0
json-schema,org.everit.json.schema,Failure,expectedMessageFragment,4,1,1
json-schema,org.everit.json.schema,Failure,validator,4,1,1
json-schema,org.everit.json.schema,ToStringTest,build,3,1,0
json-schema,org.everit.json.schema,ToStringTest,CustomSchema,3,1,1
json-schema,org.everit.json.schema,ToStringTest,accept,3,1,1
json-schema,org.everit.json.schema,ToStringTest,describePropertiesTo,3,1,1
json-schema,org.everit.json.schema,ToStringTest,testCustomSchemaWithDescribePropertiesTo,4,1,0
json-schema,org.everit.json.schema,ToStringTest,testBooleanSchema,4,1,0
json-schema,org.everit.json.schema,ToStringTest,testArraySchema,5,1,0
json-schema,org.everit.json.schema,ToStringTest,testFalseSchema,7,1,0
json-schema,org.everit.json.schema,ToStringTest,idKeywordForDraftV6,6,1,0
json-schema,org.everit.json.schema,ToStringTest,nonStringSchemaVersionIsIgnored,6,1,0
json-schema,org.everit.json.schema,ToStringTest,unrecognizedSchemaVersionIsIgnored,6,1,0
json-schema,org.everit.json.schema,CustomSchema,build,3,1,0
json-schema,org.everit.json.schema,CustomSchema,CustomSchema,3,1,1
json-schema,org.everit.json.schema,CustomSchema,accept,3,1,1
json-schema,org.everit.json.schema,CustomSchema,describePropertiesTo,3,1,1
json-schema,org.everit.json.schema,CustomSchemaBuilder,build,3,1,0
json-schema,org.everit.json.schema,TrueSchemaTest,testToString,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,before,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,before,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,after,4,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,onPassConsumer,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,verifyTypeCheckDidNotPass,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,createValidatingVisitor,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,createValidatingVisitor,3,1,2
json-schema,org.everit.json.schema,ValidatingVisitorTest,otherType_noRequires,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,otherType_requires,6,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,otherType_nullPermitted_nullObject,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,otherType_nullPermitted_nullReference,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,nullPermitted_nonNullValue,6,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,requiresType_nullableIsNull,6,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,lenientMode_expectedString_actualString,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,lenientMode_expectedString_actualNumber,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,lenientMode_expectedBoolean_actualString,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,lenientMode_expectedInteger_actualString,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,lenientMode_expecedInteger_actualBooleanAsString,6,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,sameType,5,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,permittedTypes,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,notPermittedTypes,3,1,0
json-schema,org.everit.json.schema,ValidatingVisitorTest,permittedTypeSuccess,3,1,1
json-schema,org.everit.json.schema,ValidatingVisitorTest,notPermittedTypeFailure,6,1,1
json-schema,org.everit.json.schema,ValidatingVisitorTest,triggersCombinedSchemaEvents,14,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,before,3,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,after,4,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,onPassConsumer,3,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,verifyTypeCheckDidNotPass,3,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,createValidatingVisitor,3,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,createValidatingVisitor,3,1,2
json-schema,org.everit.json.schema,PassesTypeCheckTests,otherType_noRequires,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,otherType_requires,6,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,otherType_nullPermitted_nullObject,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,otherType_nullPermitted_nullReference,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,nullPermitted_nonNullValue,6,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,requiresType_nullableIsNull,6,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,lenientMode_expectedString_actualString,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,lenientMode_expectedString_actualNumber,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,lenientMode_expectedBoolean_actualString,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,lenientMode_expectedInteger_actualString,5,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,lenientMode_expecedInteger_actualBooleanAsString,6,1,0
json-schema,org.everit.json.schema,PassesTypeCheckTests,sameType,5,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,constructorNullSchema,3,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,createDummyException,3,1,1
json-schema,org.everit.json.schema,ValidationExceptionTest,fragmentEscapingBoth,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,fragmentEscapingSlash,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,fragmentEscapingTilde,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,getMessageAfterPrepend,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,nullPointerFragmentFailure,6,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,prependNoSchemaChange,7,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,prependPointer,7,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,prependWithCausingExceptions,16,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,subjectWithCauses,12,2,1
json-schema,org.everit.json.schema,ValidationExceptionTest,violationCountWithoutCauses,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,violationCountWithCauses,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,violationCountWithNestedCauses,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,testConstructor,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,throwForMultipleFailures,16,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,throwForNoFailure,3,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,throwForSingleFailure,10,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,toStringWithCauses,4,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,testToJSON,6,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,testToJSONWithSchemaLocation,6,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,toJSONNullPointerToViolation,5,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,toJSONWithCauses,7,1,0
json-schema,org.everit.json.schema,ValidationExceptionTest,testCopy,5,1,0
json-schema,org.everit.json.schema,ValidatorTest,testCollectAllMode,11,1,0
json-schema,org.everit.json.schema,ValidatorTest,testFailEarlyMode,11,1,0
json-schema,org.everit.json.schema,ValidatorTest,readOnlyContext,5,1,0
json-schema,org.everit.json.schema,ValidatorTest,writeOnlyContext,5,1,0
json-schema,org.everit.json.schema,ValidatorTest,readOnlyNullValue,5,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,params,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,startJetty,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,stopJetty,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,testInCollectingMode,4,1,1
json-schema,org.everit.json.schema,V4TestSuiteTest,testInEarlyFailingMode,4,1,1
